hs6,hs6_description,ucc,ucc_description,confidence,confidence_score,match_method,notes
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),010120,PREPARED FLOUR MIXES,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),010210,READY-TO-EAT AND COOKED CEREALS,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),010310,RICE,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),010320,"PASTA, CORNMEAL AND OTHER CEREAL PRODUCTS",MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),020110,WHITE BREAD,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),020210,"BREAD, OTHER THAN WHITE",MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),020620,BREAD AND CRACKER PRODUCTS,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),050900,"MUTTON, GOAT AND GAME",MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292019,Esters; thiophosphoric esters (phosphorothioates) and their salts; other than parathion (ISO) and parathion-methyl (ISO) (methyl-parathion),140220,CANNED CORN,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",120410,OTHER FRESH VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",140110,FROZEN VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",140230,CANNED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",140310,DRIED PROCESSED VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",140340,DRIED MISCELLANEOUS VEGETABLES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",140410,FROZEN VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",140420,FRESH AND CANNED VEGETABLE JUICES,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",280120,BEDROOM LINENS,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",290120,OTHER BEDROOM FURNITURE,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292030,"Esters; of other inorganic acids of non-metals (excluding esters of hydrogen halides) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives, endosulfan (ISO)",290210,SOFAS,MEDIUM,65,semantic_category,semantic_category: both in 'furniture'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",010110,FLOUR,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",010120,PREPARED FLOUR MIXES,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",010210,READY-TO-EAT AND COOKED CEREALS,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",010310,RICE,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",010320,"PASTA, CORNMEAL AND OTHER CEREAL PRODUCTS",MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",020110,WHITE BREAD,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",020210,"BREAD, OTHER THAN WHITE",MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",020620,BREAD AND CRACKER PRODUCTS,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",050900,"MUTTON, GOAT AND GAME",MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292090,"Esters; other than thiophosphoric esters (phosphorothioates) and phosphite esters and their salts, their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2920",140220,CANNED CORN,MEDIUM,65,semantic_category,semantic_category: both in 'food_grains'
292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",200534,OTHER ALCOHOL AT EMPLOYER,MEDIUM,50,exact_keyword,exact_keyword: alcohol
292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",200535,OTHER ALCOHOL AT BOARD,MEDIUM,50,exact_keyword,exact_keyword: alcohol
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),170210,OTHER CARBONATED DRINKS,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),170510,"NONCARBONATED FRUIT FLAVORED DRINKS, INCLUDING",MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),170531,OTHER NONCARBONATED BEVERAGES AND ICE,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),270104,PHONE CARDS,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),340210,BABYSITTING AND CHILD CARE,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),340906,"CARE FOR ELDERLY, INVALIDS, HANDICAPPED, ETC.",MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),340910,ADULT DAY CARE CENTERS,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292411,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; meprobamate (INN),450110,NEW CARS,MEDIUM,65,semantic_category,semantic_category: both in 'vehicles'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",030110,GROUND BEEF,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",030810,OTHER BEEF,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",040110,BACON,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",040210,PORK CHOPS,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",040310,"HAM, NOT CANNED",MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",040410,OTHER PORK,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",040510,SAUSAGE,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",040610,CANNED HAM,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292412,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof; fluoroacetamide (ISO), monocrotophos (ISO) and phosphamidon (ISO)",050310,OTHER LUNCHMEATS,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292419,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",060210,FRESH AND FROZEN CHICKEN PARTS,MEDIUM,70,semantic_category,semantic_category: multiple matches (2)
292419,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",030110,GROUND BEEF,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292419,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",030810,OTHER BEEF,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
292419,"Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof, other than meprobamate (INN), fluoroacetamide (ISO), monocrotophos (ISO) or phosphamidon (ISO)",040110,BACON,MEDIUM,65,semantic_category,semantic_category: both in 'food_meat'
